state,city,WARD_NO,ward_name,area_km2,LST_mean,LST_min,LST_max,LST_hotspot,heat_score,UHI_all_mean,UHI_all_stdDev,UHI_built_mean,nighttemp_hotspot,ndvi_mean,nightLST_mean,treeProb_mean,vegDeficit_mean,dwBuiltProb_mean,ghslDensity_mean,dimness_mean,totalPop,popDensity,riskScore,popAtRisk,exposureRate,pop_priority_level,builtAlbedo_mean,builtAlbedo_min,builtAlbedo_max,coolRoofPriorityScore,darkRoofArea_km2,potentialCooling_C,estimatedCost_Lakhs,builtFrac_pct,coolroof_priority_level,treePriorityScore,currentCanopy_pct,canopyDeficit_ha,treesNeeded,saplingsToPlant,totalCost_Lakhs,greeningUrgency,popInLowCanopy,tree_priority_level,activityHeatScore,dayLST,nightLST,avgLST_24h,ntl_mean,activity_priority_level,informalHousingScore,buildingDensity,vegetationDeficit,nightlightDimness,informal_priority_level,riskIndex,hazardIndex,exposureIndex,vulnerabilityIndex,priority_level
Uttar Pradesh,Varanasi,2,,0.14119077631729815,44.38061111314462,43.48337288000005,44.97704762000001,1.232355313823625,44.6873728199434,3.7871444249966197,0.30487594573927285,3.7871444249966197,0.9343270051145379,0.16400276196778912,22.002392483906053,0.0,100.0,53.01638486828147,84.48949742043442,31.32416555491592,2640.0889407587983,18698.735212176496,172.68532680136067,2640.0889407587983,100,High,0.17359832767650873,0.0934097,0.3216816,87.82131088077948,0.03569350048631694,14.213389077449708,67.81765092400218,100.0,High,193.47477988201734,0.0,2.8238155263459634,424.0,573.0,8.022,CRITICAL,2601.427796517167,High,149.81396228233294,33.66622807017546,22.055122807017568,27.860675438596513,37.973100662231445,Medium,58.20615466538361,89.28965741352548,99.9968728009695,22.00275124624613,Medium,3.091807538252337,1.8781305705031581,7.87894658865503,1.99730052859264,High
Uttar Pradesh,Varanasi,59,Lahangpura,0.14684146269018764,43.99304160007661,42.203324390000034,44.96679356000004,0.8447858007556164,44.490778496023,3.3995749119286183,0.4407252593443622,3.4006554172379153,0.9502666980969927,0.16191351458992392,22.010641475211642,0.0,99.51384823116966,49.12118332945105,85.90606224612456,27.60018716928122,3789.463943840476,25806.498208449804,155.94338051727453,3789.463943840476,100,Medium,0.1717575055888847,0.08787485,0.24849444999999998,82.61033922798332,0.03763488419917198,14.274749813703842,71.50627997842675,99.92632825459768,Medium,181.87341381362293,0.0,2.9252358682437145,439.0,593.0,8.302,CRITICAL,3732.9885442397176,Medium,158.2664538093653,33.56262500000003,22.071062500000025,27.81684375000003,40.68081702438055,High,54.53849225699939,89.20084635756234,99.7019887347863,18.356935383456726,Medium,3.0448246386419244,1.699269849744434,8.240243703207476,2.015971777657575,High
Uttar Pradesh,Varanasi,72,Rewadi Talab,0.14949820226609437,43.50317615859556,42.387897469999984,45.13085852000006,0.35492035927456556,44.29528297957871,2.9097094704475586,0.6134841865811911,3.0232180050602353,0.49593147082427397,0.23683255227828573,21.43425914105599,0.0,70.3582481329637,56.962188190295606,42.56000512318117,25.00818848320482,2236.164337906184,14957.800856534697,101.87966659880723,2236.164337906184,100,Low,0.17128713519657018,0.0872433,0.33273992499999994,56.08696134465342,0.030639269231180266,14.290428826780992,58.21461153924251,79.61418988336266,Low,156.06767883883217,0.0,2.540651497946775,382.0,516.0,7.224,CRITICAL,2270.423500150793,Low,139.7988794899887,33.10062500000002,21.61672727272731,27.358676136363666,41.8448159520219,Medium,38.567684971191774,53.59087076668163,75.32197708211159,16.714160032703695,Low,2.470594694970818,1.1563420571522365,7.712964422317156,1.6908180053092274,Low
Uttar Pradesh,Varanasi,49,Jangambadi,0.14946088993925855,44.803564676071126,43.85593706000003,45.373537940000006,1.6553088767501336,45.127349520821355,4.210097987923104,0.31300878282420064,4.210097987923104,0.569104198097005,0.13026582953083068,21.451099747175512,0.0,100.0,51.50510888922098,73.49948806584622,4.547608186278627,1333.550696862913,8922.405703625027,43.295002833344796,1333.550696862913,100,Low,0.17688408619817586,0.10875595,0.26926413333333327,91.07061051243676,0.03680202808501136,14.103863793394137,69.92385336152158,100.0,High,193.45337768338285,0.0,2.9892177987851714,449.0,607.0,8.498,CRITICAL,1392.8705202439255,High,152.95811086759454,32.78385714285717,21.689900000000037,27.236878571428605,60.5889397129868,High,25.86707741793519,82.70617590857313,100.0,2.787903324397158,Low,2.4277886324552385,1.7133226592214374,7.196349957529454,1.1605963151299803,Low
Uttar Pradesh,Varanasi,69,Saray Govardhan,0.15035265589927127,44.19597794934585,43.589331500000014,44.96679356000004,1.0477221500248604,44.63129926680378,3.6025112611978347,0.34667787539623135,3.6025112611978347,0.9983916980969916,0.15415118960678098,21.993279481132102,0.0,99.36559732173488,49.662727999581264,66.18868300715943,24.917454237772514,3339.836993168849,22213.35548210317,149.0822377752658,3339.836993168849,100,Medium,0.17453131452612552,0.09562525,0.26582399999999995,84.12860792198276,0.03772910018637468,14.182289515795814,71.6852903541119,100.0,High,188.98637553435947,0.0,2.999408477149241,450.0,608.0,8.512,CRITICAL,3380.529208613377,Medium,157.28986150197133,33.54958928571431,22.119187500000024,27.834388392857168,40.158234876744885,High,48.26878674420486,78.75861668861548,99.6486267357345,15.721434024950856,Low,2.9503493638023173,1.8306349818475907,8.113976651333765,1.7289595246769203,Medium
Uttar Pradesh,Varanasi,52,Pipari Kala,0.15003507635225077,44.50579014478917,43.92087944000002,45.014645840000014,1.3575343454681743,44.75762149224805,3.9123234566411473,0.18815491957395777,3.9123234566411473,0.8288781111404737,0.1477113680281469,22.159838684293383,0.0,99.87654324323736,41.84838959646493,85.0361875572336,24.60822745635205,3571.4471072327865,23804.08097935566,165.1161907979389,3571.4471072327865,100,High,0.17643906620746608,0.09058236666666668,0.29457653333333333,87.35286283348695,0.037076948271436455,14.118697793084463,70.44620171572926,100.0,High,200.58758993895586,0.0,2.9992168185460804,450.0,608.0,8.512,CRITICAL,3704.778363096948,High,146.6730696376181,33.02968788819878,21.949673913043505,27.489680900621142,39.87656838230833,Medium,51.39675338003254,87.96285076516801,99.94278107569329,15.367658468377398,Medium,2.959206205865175,1.8689192979665818,8.18100610416126,1.6948388949317266,Medium
Uttar Pradesh,Varanasi,67,Goladinanath,0.16001067565880112,44.48679743915651,43.05953840000001,44.95995751999999,1.338541639835519,44.7710603827629,3.893330751008505,0.31587071551684215,3.893330751008505,0.7450375314303308,0.14725040234825365,21.86969446922394,0.0,99.96472912438227,43.80100462401725,78.9911895747738,17.937353497007617,3861.8925216974,24135.217889663247,143.88404919307905,3861.8925216974,100,Medium,0.17714354780090827,0.0795802,0.29582479999999994,86.469866112079,0.03931668785083974,14.095215073303057,74.70170691659551,100.0,High,200.17302711553012,0.0,3.199567360407764,480.0,648.0,9.072,CRITICAL,3806.6312975116803,High,149.21702281087113,32.829500000000024,21.865833333333363,27.347666666666694,43.25469982193178,Medium,42.760192997240885,84.39583491025218,99.92251924285426,9.447269978399008,Low,2.796023127407179,1.803644089713349,8.259171539783086,1.4673541638543899,Low
Uttar Pradesh,Varanasi,42,Katuapura,0.16501171756170765,44.81963547164989,43.305635840000036,46.063977980000004,1.6713796723288965,45.447660072986096,4.226168783501882,0.492097343650579,4.226353810389189,0.314870864763666,0.14941093993647073,21.631835985092838,0.0,96.57441531395402,40.30371700395289,79.47707746729375,18.2949109208783,3189.8168098000924,19330.85029920515,150.53096280007026,3189.8168098000924,100,Medium,0.17664705185914428,0.09610765,0.28431215,90.67600121117711,0.040300478607984434,14.111764938028521,76.57090935517043,98.99559945644206,High,200.581391280639,0.0,3.2549323856039596,489.0,661.0,9.254,CRITICAL,3196.0057885861866,High,115.29279646904298,32.07500000000003,21.435666666666698,26.755333333333365,41.030185577717226,Low,42.83153577472064,87.86013658304365,98.1761811569096,9.41822474893112,Low,2.650781016184382,1.5435461436292675,8.068032216231726,1.495664942957729,Low
Uttar Pradesh,Varanasi,46,Kamalgadhaha,0.17626709243186767,44.44166838616813,43.56540536,45.633307460000026,1.2934125868471398,45.04481450724036,3.8482016980201137,0.38047790342772486,3.8482016980201137,0.794608960001757,0.19035330999656191,21.991973559299403,0.0,98.47781005308168,46.74058987968057,82.44860881693282,25.327957181653023,3847.794887826957,21829.343383049454,164.71455022968382,3847.794887826957,100,High,0.16486706407719862,0.08611115,0.2526828666666666,95.292358190355,0.04763897941378816,14.50443119742671,90.5140608861975,100.0,High,198.51665825284707,0.0,3.503838211116632,526.0,711.0,9.954,CRITICAL,3744.9237017463224,High,146.5852627696099,33.24600510204085,21.915404761904792,27.580704931972818,39.032939261996866,Medium,51.81037342930647,86.89342952298742,98.94182671518993,16.205379783345194,Medium,3.26686121151071,1.8146815796219953,8.255515362133208,2.3272735437391097,High
Uttar Pradesh,Varanasi,47,Okaleshwar,0.17839818701174195,44.39882936600679,43.50046298000001,45.27783338000006,1.2505735666857944,44.863466496083745,3.8053626778587657,0.35945896048964954,3.8057941581390047,0.2985508647636595,0.18598767348628945,21.406099128540337,0.0,95.31022087658198,55.355167477250696,67.55015313016644,29.11076674674225,3013.2498270969763,16890.585479428933,150.25239202380442,3013.2498270969763,100,Medium,0.17000998583917887,0.09119350000000001,0.39951933333333334,87.65815643158247,0.044586474876358057,14.33300047202737,84.7143022650803,96.13304837992514,High,195.63054807983568,0.0,3.5008782665737295,526.0,711.0,9.954,CRITICAL,3139.475742235371,High,109.7696416067717,32.02814166666669,21.41934666666669,26.72374416666669,38.99411683924057,Low,46.617153853269,77.7602502543519,97.47746635189944,19.659616401836256,Low,2.8308362065919663,1.4624684859623849,8.011106264635547,1.9362668755503967,Low
Uttar Pradesh,Varanasi,81,Jamalugheenpur,0.1784123076343815,44.372630056644276,42.85103918000004,46.55617286000006,1.2243742573232836,45.52649502699329,3.7791633684962616,0.8145399354637008,3.808568176525017,0.7615244595349009,0.21687029963601007,21.873446361292906,0.0,95.70272737137087,56.88426552805984,74.92102631295882,41.093875357238375,3508.7935078938804,19666.768253927945,178.13987184823026,3508.7935078938804,100,High,0.1606414153077094,0.08347335,0.26089719999999994,94.94278183744066,0.04857100326115128,14.645286156409687,92.28490619618744,97.67615174779716,High,196.14847851644979,0.0,3.439822335625134,516.0,697.0,9.758,CRITICAL,3749.462839582855,High,151.49854687042497,33.71135294117651,21.882320261437933,27.79683660130722,39.04997572875375,Medium,60.27756154186357,78.39352324395756,97.70302027993486,31.511220624036756,Medium,3.4013525944033187,1.7588309719430806,8.163312485069516,2.7407185400450857,High
Uttar Pradesh,Varanasi,80,Katehar,0.18225643781984138,43.841763744480126,42.87154730000003,44.48485274000001,0.6935079451591335,44.21126076934403,3.2482970563321167,0.35293756645784424,3.2686420840667956,0.738394674287472,0.1764313758754183,21.872839080459798,0.0,97.1780635346946,52.32787403160689,77.23427319470828,26.409139115536064,3991.154421488444,21898.564842102638,146.09535597717556,3991.154421488444,100,Medium,0.16827411849367607,0.08155575000000001,0.2975504,79.92565723653549,0.04661141435293771,14.390862716877463,88.56168727058164,97.07520003823531,Medium,176.16878342251837,0.0,3.602289962028037,541.0,731.0,10.234,CRITICAL,4089.0915268243525,Low,141.93715539526463,32.99553571428574,21.85919047619051,27.42736309523812,38.85550439237343,Medium,51.930867383541226,81.20478757871646,98.4909269164298,17.290304725687072,Medium,2.977947970052858,1.4838136140551614,8.292086319420783,2.146387601435323,Medium
Uttar Pradesh,Varanasi,63,Gadhwasitola,0.18616220263232944,44.528096319646004,41.58466277000002,45.65723360000004,1.3798405203250113,45.18532310696342,3.934629631498034,0.7176233353819772,3.956146392053128,0.2374508647636696,0.12368697555044154,21.133814101341514,0.0,100.0,24.425937509479663,78.41542012306678,0.0,971.2664790882783,5217.312995627424,40.8797940560888,971.2664790882783,100,Low,0.17893719523297502,0.05198895,0.47684779999999993,50.55567129166161,0.03160869746944237,14.035426825567498,60.05652519194051,70.12524054386583,Low,190.24432610431654,0.0,3.4361333551361657,516.0,697.0,9.758,CRITICAL,1025.4328604455088,Medium,126.32530149625971,32.2268466666667,21.358246666666705,26.792546666666702,54.911598825212664,Low,18.343941010402073,79.3231493949285,99.99966730277553,0.009804367599108185,Low,2.239832834454228,1.4848721390171438,6.879629922327319,1.1,Low
Uttar Pradesh,Varanasi,89,Chhitanpur,0.18858788389577674,44.34686176614605,43.53464317999999,45.16845674000001,1.1986059668250562,44.77842319738309,3.7533950779980634,0.3004630787509919,3.75497322800698,0.48319161948064177,0.1615484215137116,21.512312015870044,0.0,99.71025311820138,43.519526069249814,92.48679241947359,32.67197978861772,3693.8417994480506,19586.84578851023,177.58866495727156,3693.8417994480506,100,High,0.17752624050771898,0.09396204000000001,0.30755409999999994,83.88888731035283,0.04608318958944864,14.0824586497427,87.55806021995241,99.75982950406627,High,195.25695738659854,0.0,3.7673783735140156,566.0,765.0,10.71,CRITICAL,3754.672584743126,High,123.13131902451853,32.42532906558853,21.60398742138368,27.014658243486103,37.92842443457477,Low,60.21786593158326,95.12705359378425,99.78915090889188,23.30024422916126,Medium,2.8624960174683314,1.560361241649444,8.214693017702002,1.8298613352759472,Medium
Uttar Pradesh,Varanasi,78,Bangalitola,0.19908594046311168,44.58825732265085,41.42572484000004,45.66406963999998,1.4400015233298546,45.242913556677706,3.9947906345028517,0.9931813740660513,4.113973335645805,-0.0651602086826646,0.13271065706361881,20.834602187833536,0.0,99.79794823262365,23.163258467597938,75.14720728384333,17.767117495547502,802.7693248823578,4032.275322983451,113.58145475829777,802.7693248823578,100,Low,0.1757036795607779,0.09649134999999999,0.257544,0.0,0.030847284908919366,14.143210681307401,58.60984132694679,62.32870240825055,Low,188.2964667359585,0.0,3.5096393118619718,527.0,712.0,9.968,CRITICAL,792.2643801072064,Medium,99.26386145573896,32.29016949152546,21.05563559322037,26.672902542372917,43.68268052522127,Low,35.62925315522931,63.43608410844403,99.35861157697461,11.223153060420893,Low,2.2880785643757657,1.289762146776762,6.689312318662303,1.3884226742151244,Low
Uttar Pradesh,Varanasi,61,Pandariba,0.21051623057431362,44.27768947976531,42.314410039999984,44.985592670000074,1.1294336804443148,44.683096446809145,3.684222791617305,0.5422773283302015,3.7378221089750014,0.7444156408830686,0.1456966937008014,21.726699349155627,0.0,97.04024283931803,50.92638965887471,68.6601081554454,9.858687903565563,5043.327663646025,23956.954054740672,75.80447333042825,5043.327663646025,100,Low,0.179560929676667,0.0596536,0.37668559999999995,78.32889163708157,0.04871779801429134,14.014635677444431,92.56381622715354,96.0737350840426,Medium,195.03343004376663,0.0,4.046866942351459,608.0,821.0,11.494,CRITICAL,5020.403860413796,High,168.85054196895837,33.27936567164182,21.865211442786098,27.57228855721396,48.92621912275042,High,28.541060941194058,76.19778203473165,96.59924947127588,3.2100779805202233,Low,2.5239738942376704,1.7009837816788584,8.526019656046705,1.1086847493728558,Low
Uttar Pradesh,Varanasi,38,Bazardiha,0.21153071350218153,43.73097174514005,41.676949310000055,45.14282159000004,0.5827159458190607,44.55249675940132,3.1375050569920537,0.7349784953028021,3.2384798306955203,0.9193353456379758,0.23182477212474303,21.851224441833157,0.0,88.19343883585799,64.75236300012108,46.408638401328815,68.9133362692979,4108.417463474648,19422.321210259037,165.9558921757116,4108.417463474648,100,High,0.17745290334114394,0.08080820000000001,0.3063703,65.5049271905303,0.046135172800955804,14.084903221961868,87.65682832181602,88.98682160521965,Low,171.33665452966756,0.0,3.7891998242919374,569.0,769.0,10.766,CRITICAL,4177.098562502394,Low,114.4281892886839,33.85601873536304,22.04013114754101,27.948074941452024,26.895247141520183,Low,67.35672029421882,60.989011456294065,88.04404373779519,58.97534196249934,High,2.950301681149915,1.5504728003662476,8.321036561063867,1.990479449485226,Medium
Uttar Pradesh,Varanasi,48,Madhyameshwar,0.2169811847627166,44.062335572754016,39.99699248000002,45.15478466000002,0.9140797734330235,44.73521154454632,3.4688688846059974,1.0944281377757414,3.6878244032976246,0.5687397172226814,0.20421610683054564,21.85494197009106,0.43097384830466967,89.0105020484595,49.010900036884294,58.40410146539201,10.196788076264326,4481.833819400563,20655.403021703227,80.3773912734597,4481.833819400563,100,Low,0.16828358195370224,0.0718846,0.3863,80.58432265199887,0.053118423080600614,14.390547268209923,100.92500385314116,92.92941217549775,Medium,184.78545925614108,0.43157449548322857,3.8954155366084393,585.0,790.0,11.06,CRITICAL,4565.890714637906,Medium,140.60461988472005,32.52027868852462,21.689535519125716,27.10490710382517,43.71683030787523,Medium,29.54430509486658,68.88327736967794,90.03621346109945,5.112512666343143,Low,2.715787835380304,1.4783687315538943,8.408010674407594,1.6114301805666962,Low
